Date,Area_Num,Area,Temperature,Humidity,Pressure,Wind,Rainfall,Cloud,Snowfall,Discomfort
2017-03-11 7:00,108,Seoul,-0.1,0.49,1012.9,1.9,0,0,0,39.16349
2017-03-11 8:00,108,Seoul,0.7,0.42,1013.8,1.1,0,0,0,41.15206
2017-03-11 9:00,108,Seoul,4.1,0.33,1014,2.1,0,0,0,46.24147
2017-03-11 10:00,108,Seoul,6.9,0.29,1014.1,1.9,0,1,0,49.72299
2017-03-11 11:00,108,Seoul,9.6,0.25,1014,2.1,0,1,0,52.877
2017-03-11 12:00,108,Seoul,11.8,0.25,1013.4,1.1,0,2,0,55.2035
2017-03-11 13:00,108,Seoul,14.2,0.21,1012.4,1.7,0,2,0,57.75118
2017-03-11 14:00,108,Seoul,15.4,0.19,1011.4,2.3,0,3,0,58.95374
2017-03-11 15:00,108,Seoul,16.3,0.19,1010.9,3.5,0,3,0,59.85203
2017-03-11 16:00,108,Seoul,14.9,0.22,1011.1,5,0,4,0,58.46822
2017-03-11 17:00,108,Seoul,12.7,0.27,1011.5,4.5,0,2,0,56.12071
2017-03-11 18:00,108,Seoul,11.4,0.35,1011.7,2.3,0,4,0,54.4791
2017-03-11 19:00,108,Seoul,9.3,0.47,1012,0.6,0,0,0,51.43929
2017-03-11 20:00,108,Seoul,8,0.49,1012.1,0.9,0,0,0,49.6538
2017-03-11 21:00,108,Seoul,7.3,0.48,1012.4,1.5,0,8,0,48.81796
2017-03-11 22:00,108,Seoul,6.7,0.48,1012.8,1.9,0,0,0,48.04684
2017-03-11 23:00,108,Seoul,6.2,0.47,1012.7,2,0,0,0,47.48586
2017-03-12 0:00,108,Seoul,5.9,0.49,1012.8,1.4,0,7,0,46.93409
2017-03-12 1:00,108,Seoul,5.6,0.5,1012.7,1,0,0,0,46.458
2017-03-12 2:00,108,Seoul,5.5,0.5,1012.6,0.1,0,0,0,46.3275
2017-03-12 3:00,108,Seoul,5.7,0.55,1011.8,0.3,0,9,0,46.15565
2017-03-12 4:00,108,Seoul,5.4,0.61,1011.4,1.3,0,9,0,45.21206
2017-03-12 5:00,108,Seoul,5.1,0.53,1011.7,1,0,7,0,45.52797
2017-03-12 6:00,108,Seoul,5,0.58,1011.8,0.5,0,8,0,44.927
2017-03-12 7:00,108,Seoul,4.4,0.56,1011.5,1.6,0,8,0,44.29536
2017-03-12 8:00,108,Seoul,5.1,0.51,1011.9,0.9,0,9,0,45.71299
2017-03-12 9:00,108,Seoul,6.6,0.45,1012.3,0,0,9,0,48.1513
2017-03-12 10:00,108,Seoul,8.5,0.44,1011.9,0.5,0,9,0,50.5956
2017-03-12 11:00,108,Seoul,9.6,0.46,1011.7,1.5,0,10,0,51.86984
2017-03-12 12:00,108,Seoul,11.6,0.5,1010.6,1.3,0,10,0,54.288
2017-03-12 13:00,108,Seoul,13.1,0.48,1009.6,2.2,0,10,0,56.27212
2017-03-12 14:00,108,Seoul,13.2,0.45,1008.8,2.8,0,10,0,56.4376
2017-03-12 15:00,108,Seoul,13.8,0.33,1008.3,4.2,0,7,0,57.26746
2017-03-12 16:00,108,Seoul,12.5,0.42,1008.5,3.9,0,9,0,55.6165
2017-03-12 17:00,108,Seoul,10.3,0.62,1008.9,4,0,9,0,52.09914
2017-03-12 18:00,108,Seoul,9.3,0.68,1008.5,2.1,0,9,0,50.36976
2017-03-12 19:00,108,Seoul,8.7,0.7,1008.6,1.5,0,0,0,49.3661
2017-03-12 20:00,108,Seoul,8.5,0.72,1008.7,2,0,10,0,48.9478
2017-03-12 21:00,108,Seoul,7.8,0.81,1009,3,0,10,0,47.28982
2017-03-12 22:00,108,Seoul,7.4,0.82,1009.3,2.6,0,9,0,46.57532
2017-03-12 23:00,108,Seoul,7.1,0.82,1009.1,3.2,0,0,0,46.08878
2017-03-13 0:00,108,Seoul,6.1,0.77,1009,3,0,10,0,44.88003
2017-03-13 1:00,108,Seoul,5.2,0.8,1009.1,2.4,0,0,0,43.1904
2017-03-13 2:00,108,Seoul,4.2,0.79,1009.4,2.5,0,0,0,41.68982
2017-03-13 3:00,108,Seoul,3.4,0.8,1009.4,0.5,0,0,0,40.3068
2017-03-13 4:00,108,Seoul,2.6,0.78,1009.5,0.4,0,0,0,39.25972
2017-03-13 5:00,108,Seoul,2.7,0.66,1009.4,4.8,0,0,0,40.81318
2017-03-13 6:00,108,Seoul,2.4,0.69,1009.1,2.3,0,0,0,40.01644
2017-03-13 7:00,108,Seoul,1.7,0.71,1009,1.5,0,0,0,38.71893
2017-03-13 8:00,108,Seoul,2,0.6,1009.1,1.4,0,0,0,40.528
2017-03-13 9:00,108,Seoul,4.7,0.53,1009.6,0.4,0,1,0,44.99409
2017-03-13 10:00,108,Seoul,6.3,0.49,1010.3,1.5,0,0,0,47.45213
2017-03-13 11:00,108,Seoul,8.4,0.44,1010.2,2.2,0,0,0,50.47104
2017-03-13 12:00,108,Seoul,9.8,0.39,1010.1,1.8,0,0,0,52.44478
2017-03-13 13:00,108,Seoul,9.9,0.36,1008.7,3.5,0,0,0,52.69936
2017-03-13 14:00,108,Seoul,11.2,0.31,1006.9,3.4,0,2,0,54.37628
2017-03-13 15:00,108,Seoul,12,0.29,1006.3,3.9,0,5,0,55.3182
2017-03-13 16:00,108,Seoul,11.6,0.3,1005.9,4.2,0,4,0,54.8512
2017-03-13 17:00,108,Seoul,11.6,0.31,1005.3,3.5,0,6,0,54.82304
2017-03-13 18:00,108,Seoul,10.2,0.35,1005.6,3.4,0,8,0,53.0913
2017-03-13 19:00,108,Seoul,9,0.35,1005.9,1.8,0,0,0,51.7035
2017-03-13 20:00,108,Seoul,8.3,0.36,1005.8,1.9,0,0,0,50.83312
2017-03-13 21:00,108,Seoul,7.4,0.42,1005.9,3.5,0,7,0,49.36492
2017-03-13 22:00,108,Seoul,6.4,0.47,1006.4,4.9,0,0,0,47.74092
2017-03-13 23:00,108,Seoul,5.9,0.48,1006.7,4.6,0,0,0,47.01868
2017-03-14 0:00,108,Seoul,5.1,0.51,1006.9,2.1,0,6,0,45.71299
2017-03-14 1:00,108,Seoul,4.4,0.53,1006.9,2.6,0,0,0,44.59368
2017-03-14 2:00,108,Seoul,3.5,0.56,1007.1,1.4,0,0,0,43.0674
2017-03-14 3:00,108,Seoul,2.8,0.57,1006.8,1,0,2,0,41.99704
2017-03-14 4:00,108,Seoul,2.3,0.58,1006.7,1.7,0,0,0,41.18966
2017-03-14 5:00,108,Seoul,1.9,0.59,1006.6,1.8,0,0,0,40.51179
2017-03-14 6:00,108,Seoul,1.3,0.6,1006.9,2.4,0,0,0,39.5452
2017-03-14 7:00,108,Seoul,1.1,0.59,1007.4,1,0,0,0,39.39651
2017-03-14 8:00,108,Seoul,1.9,0.47,1007.8,2.8,0,0,0,42.00207
2017-03-14 9:00,108,Seoul,3.5,0.43,1008.2,4.5,0,0,0,44.47595
2017-03-14 10:00,108,Seoul,5.1,0.37,1008.5,4.4,0,1,0,47.00813
2017-03-14 11:00,108,Seoul,7.1,0.34,1008.6,4.2,0,0,0,49.57886
2017-03-14 12:00,108,Seoul,8.3,0.34,1007.9,4.5,0,2,0,50.95478
2017-03-14 13:00,108,Seoul,9.7,0.26,1007.4,3.9,0,0,0,52.93578
2017-03-14 14:00,108,Seoul,9.7,0.24,1006.7,4.9,0,1,0,53.02972
2017-03-14 15:00,108,Seoul,10.7,0.22,1006.5,4.1,0,0,0,54.15146
2017-03-14 16:00,108,Seoul,10.5,0.21,1006.4,4.8,0,0,0,53.98495
2017-03-14 17:00,108,Seoul,10.2,0.23,1006.7,4,0,0,0,53.59554
2017-03-14 18:00,108,Seoul,8.9,0.25,1007.5,3.7,0,0,0,52.13675
2017-03-14 19:00,108,Seoul,7.7,0.24,1008.6,2.9,0,0,0,50.93452
2017-03-14 20:00,108,Seoul,7,0.26,1009.5,4.1,0,0,0,50.0538
2017-03-14 21:00,108,Seoul,6.1,0.29,1010.3,2,0,0,0,48.84531
2017-03-14 22:00,108,Seoul,4.9,0.33,1011.1,1.2,0,0,0,47.15083
2017-03-14 23:00,108,Seoul,4.4,0.33,1011.3,1.5,0,0,0,46.58248
2017-03-15 0:00,108,Seoul,4.6,0.3,1011.3,2.5,0,0,0,47.1022
2017-03-15 1:00,108,Seoul,3.7,0.33,1011.5,2.4,0,0,0,45.78679
2017-03-15 2:00,108,Seoul,3,0.33,1011.8,1.4,0,0,0,44.9911
2017-03-15 3:00,108,Seoul,2.5,0.35,1011.7,1.5,0,0,0,44.18625
2017-03-15 4:00,108,Seoul,1.9,0.35,1012,1.1,0,0,0,43.49235
2017-03-15 5:00,108,Seoul,1.2,0.41,1012.2,0.9,0,0,0,41.89608
2017-03-15 6:00,108,Seoul,0.8,0.45,1012.6,0.6,0,0,0,40.8694
2017-03-15 7:00,108,Seoul,0.4,0.43,1013.4,1.7,0,0,0,40.64528
2017-03-15 8:00,108,Seoul,1.5,0.37,1013.6,1.2,0,0,0,42.77345
2017-03-15 9:00,108,Seoul,4.8,0.31,1014.2,2.2,0,0,0,47.22812
2017-03-15 10:00,108,Seoul,7.7,0.25,1014.1,1.6,0,0,0,50.86775
2017-03-15 11:00,108,Seoul,9.5,0.23,1013.8,2,0,0,0,52.86915
2017-03-15 12:00,108,Seoul,10.3,0.22,1013.4,2.2,0,0,0,53.74034
2017-03-15 13:00,108,Seoul,11.4,0.21,1012.8,3.2,0,0,0,54.90106
2017-03-15 14:00,108,Seoul,12.3,0.18,1011.8,2.4,0,0,0,55.88086
2017-03-15 15:00,108,Seoul,13.1,0.18,1011.5,2.1,0,0,0,56.67142
2017-03-15 16:00,108,Seoul,12.7,0.17,1010.9,3.2,0,0,0,56.29341
2017-03-15 17:00,108,Seoul,11,0.28,1011.1,4.5,0,0,0,54.2552
2017-03-15 18:00,108,Seoul,9.6,0.29,1011,3.9,0,0,0,52.68516
2017-03-15 19:00,108,Seoul,7.9,0.32,1010.9,2.2,0,0,0,50.62572
2017-03-15 20:00,108,Seoul,6.7,0.37,1011.1,2.7,0,0,0,48.89021
2017-03-15 21:00,108,Seoul,5.5,0.45,1011.6,2.3,0,1,0,46.77025
2017-03-15 22:00,108,Seoul,4.4,0.48,1011.7,0.7,0,0,0,45.09088
2017-03-15 23:00,108,Seoul,3.9,0.51,1012.2,2.5,0,0,0,44.13511
2017-03-16 0:00,108,Seoul,3.6,0.54,1012.4,2,0,0,0,43.41856
2017-03-16 1:00,108,Seoul,3.2,0.53,1012,0.7,0,0,0,42.99204
2017-03-16 2:00,108,Seoul,2.5,0.55,1011.9,0.8,0,0,0,41.82125
2017-03-16 3:00,108,Seoul,2.1,0.53,1011.4,1.2,0,0,0,41.52387
2017-03-16 4:00,108,Seoul,2,0.51,1011.1,0.5,0,0,0,41.6368
2017-03-16 5:00,108,Seoul,1.8,0.54,1011.4,0.2,0,0,0,40.99828
2017-03-16 6:00,108,Seoul,1.3,0.61,1011.6,0.6,0,0,0,39.41507
2017-03-16 7:00,108,Seoul,1.1,0.58,1012.1,0.8,0,0,0,39.52862
2017-03-16 8:00,108,Seoul,1.9,0.52,1012.4,1.1,0,0,0,41.38112
2017-03-16 9:00,108,Seoul,4.8,0.45,1012.8,0.8,0,0,0,45.8914
2017-03-16 10:00,108,Seoul,7.6,0.4,1012.6,2.2,0,1,0,49.7456
2017-03-16 11:00,108,Seoul,9.4,0.32,1012.3,2,0,5,0,52.31592
2017-03-16 12:00,108,Seoul,10.5,0.26,1011.5,2.1,0,6,0,53.7897
2017-03-16 13:00,108,Seoul,11.6,0.22,1010.6,2.1,0,5,0,55.07648
2017-03-16 14:00,108,Seoul,12,0.23,1009.6,1.5,0,5,0,55.4634
2017-03-16 15:00,108,Seoul,12.2,0.21,1009.2,2.9,0,7,0,55.71538
2017-03-16 16:00,108,Seoul,13.4,0.23,1009,2.1,0,8,0,56.91618
2017-03-16 17:00,108,Seoul,11.6,0.27,1009.1,4.3,0,8,0,54.93568
2017-03-16 18:00,108,Seoul,9.7,0.29,1009.6,3.6,0,8,0,52.79487
2017-03-16 19:00,108,Seoul,7.5,0.38,1010.2,3.6,0,0,0,49.7625
2017-03-16 20:00,108,Seoul,6.1,0.43,1010.4,2.9,0,0,0,47.68877
2017-03-16 21:00,108,Seoul,5.3,0.37,1010.9,2.8,0,3,0,47.24339
2017-03-16 22:00,108,Seoul,4.6,0.44,1011.5,1.3,0,0,0,45.73776
2017-03-16 23:00,108,Seoul,4,0.58,1011.7,1.9,0,0,0,43.5428
2017-03-17 0:00,108,Seoul,3.7,0.62,1011.9,1.6,0,0,0,42.70206
2017-03-17 1:00,108,Seoul,3.3,0.71,1012,1.6,0,0,0,41.13957
2017-03-17 2:00,108,Seoul,2.7,0.71,1012.2,0.6,0,0,0,40.23183
2017-03-17 3:00,108,Seoul,2.4,0.72,1012.2,0.6,0,0,0,39.65872
2017-03-17 4:00,108,Seoul,1.9,0.73,1012.2,0.9,0,0,0,38.77313
2017-03-17 5:00,108,Seoul,1.9,0.75,1012.6,0.6,0,0,0,38.52475
2017-03-17 6:00,108,Seoul,1.7,0.77,1012.8,1,0,0,0,37.96191
2017-03-17 7:00,108,Seoul,1.3,0.7,1013.2,0.6,0,0,0,38.2439
2017-03-17 8:00,108,Seoul,2.2,0.56,1013.8,1.3,0,0,0,41.29368
2017-03-17 9:00,108,Seoul,5,0.47,1014.1,1.1,0,0,0,45.9555
2017-03-17 10:00,108,Seoul,7.4,0.47,1014.1,1.1,0,0,0,49.01622
2017-03-17 11:00,108,Seoul,10.8,0.41,1013.9,1.4,0,0,0,53.56872
2017-03-17 12:00,108,Seoul,12.3,0.31,1013.7,2.3,0,0,0,55.60487
2017-03-17 13:00,108,Seoul,13,0.26,1012.7,3,0,0,0,56.4582
2017-03-17 14:00,108,Seoul,14.4,0.22,1011.8,3.2,0,0,0,57.95432
2017-03-17 15:00,108,Seoul,15.1,0.19,1011.3,2.8,0,0,0,58.65431
2017-03-17 16:00,108,Seoul,15.5,0.19,1010.9,3.3,0,0,0,59.05355
2017-03-17 17:00,108,Seoul,14.1,0.3,1011.1,4.9,0,0,0,57.6187
2017-03-17 18:00,108,Seoul,11.4,0.3,1012,4.7,0,0,0,54.6298
2017-03-17 19:00,108,Seoul,9,0.29,1013.2,5.2,0,0,0,52.0269
2017-03-17 20:00,108,Seoul,7.8,0.3,1013.5,3.8,0,0,0,50.6446
2017-03-17 21:00,108,Seoul,7.4,0.32,1013.5,1.1,0,6,0,50.06232
2017-03-17 22:00,108,Seoul,7,0.33,1013.6,1.1,0,0,0,49.5379
2017-03-17 23:00,108,Seoul,6.6,0.37,1013.7,1.4,0,0,0,48.77258
2017-03-18 0:00,108,Seoul,6.6,0.37,1013.6,1.1,0,9,0,48.77258
2017-03-18 1:00,108,Seoul,6.6,0.35,1013.6,1.8,0,0,0,48.9279
2017-03-18 2:00,108,Seoul,6.5,0.39,1013.8,1.6,0,0,0,48.49765
2017-03-18 3:00,108,Seoul,6.4,0.41,1013.8,0.8,0,10,0,48.21876
2017-03-18 4:00,108,Seoul,6.2,0.44,1013.7,1.3,0,10,0,47.73072
2017-03-18 5:00,108,Seoul,6.1,0.44,1013.6,0.7,0,10,0,47.60616
2017-03-18 6:00,108,Seoul,5.9,0.42,1013.7,0.1,0,9,0,47.52622
2017-03-18 7:00,108,Seoul,6.1,0.47,1014,1,0,9,0,47.35833
2017-03-18 8:00,108,Seoul,6.5,0.48,1014.4,0.9,0,9,0,47.7898
2017-03-18 9:00,108,Seoul,8,0.41,1014.6,0.7,0,7,0,50.1642
2017-03-18 10:00,108,Seoul,10.9,0.28,1014.6,1.3,0,6,0,54.14648
2017-03-18 11:00,108,Seoul,12.8,0.28,1014.6,2.6,0,2,0,56.21216
2017-03-18 12:00,108,Seoul,14.4,0.23,1013.9,2,0,2,0,57.95388
2017-03-18 13:00,108,Seoul,15.7,0.21,1013.4,3.3,0,0,0,59.27803
2017-03-18 14:00,108,Seoul,15.7,0.17,1013,4,0,2,0,59.22831
2017-03-18 15:00,108,Seoul,15.1,0.15,1012.8,4.6,0,0,0,58.62835
2017-03-18 16:00,108,Seoul,14.2,0.19,1012.8,5,0,0,0,57.75602
2017-03-18 17:00,108,Seoul,12.8,0.2,1013,4.6,0,0,0,56.3424
2017-03-18 18:00,108,Seoul,11.3,0.21,1013.2,3.6,0,0,0,54.79927
2017-03-18 19:00,108,Seoul,9.7,0.27,1013,2.7,0,0,0,52.88881
2017-03-18 20:00,108,Seoul,8.9,0.28,1013.3,1.9,0,0,0,51.97208
2017-03-18 21:00,108,Seoul,8.3,0.31,1013.9,2.1,0,0,0,51.13727
2017-03-18 22:00,108,Seoul,7.5,0.43,1014,3.1,0,0,0,49.41875
2017-03-18 23:00,108,Seoul,6.9,0.52,1014.8,1.9,0,0,0,48.00512
2017-03-19 0:00,108,Seoul,6.3,0.59,1014.8,1.4,0,0,0,46.64583
2017-03-19 1:00,108,Seoul,5.9,0.58,1014.5,1.7,0,0,0,46.17278
2017-03-19 2:00,108,Seoul,5.4,0.59,1014.8,1,0,0,0,45.39114
2017-03-19 3:00,108,Seoul,4.8,0.55,1014.8,0.6,0,0,0,44.9366
2017-03-19 4:00,108,Seoul,4.4,0.58,1014.5,1.3,0,0,0,44.09648
2017-03-19 5:00,108,Seoul,4,0.55,1015.2,0.1,0,0,0,43.853
2017-03-19 6:00,108,Seoul,3.6,0.56,1015.8,1,0,0,0,43.20384
2017-03-19 7:00,108,Seoul,3.3,0.59,1016.3,0.9,0,0,0,42.46353
2017-03-19 8:00,108,Seoul,4.3,0.51,1017.2,1,0,1,0,44.66107
2017-03-19 9:00,108,Seoul,6.9,0.4,1017.9,0.5,0,2,0,48.9014
2017-03-19 10:00,108,Seoul,10.5,0.33,1017.7,1.4,0,0,0,53.51635
2017-03-19 11:00,108,Seoul,13.3,0.28,1017.3,1.8,0,0,0,56.75576
2017-03-19 12:00,108,Seoul,14.9,0.25,1016.6,2,0,0,0,58.48175
2017-03-19 13:00,108,Seoul,16.5,0.2,1015.6,1.6,0,0,0,60.072
2017-03-19 14:00,108,Seoul,18.1,0.2,1014.3,1.4,0,1,0,61.6848
2017-03-19 15:00,108,Seoul,18.8,0.2,1013.5,2,0,0,0,62.3904
2017-03-19 16:00,108,Seoul,17.3,0.24,1013.5,3.3,0,0,0,60.99148
2017-03-19 17:00,108,Seoul,17.4,0.2,1013.1,2.6,0,0,0,60.9792
2017-03-19 18:00,108,Seoul,16.4,0.21,1013.4,2.8,0,0,0,59.99056
2017-03-19 19:00,108,Seoul,14.7,0.24,1013.3,2.9,0,0,0,58.26772
2017-03-19 20:00,108,Seoul,13.7,0.25,1013.3,3.5,0,0,0,57.21275
2017-03-19 21:00,108,Seoul,12.5,0.3,1013.9,2.2,0,0,0,55.8475
2017-03-19 22:00,108,Seoul,11.5,0.34,1014.2,1.8,0,0,0,54.6239
2017-03-19 23:00,108,Seoul,10.2,0.38,1014,1.5,0,0,0,52.96524
2017-03-20 0:00,108,Seoul,9.4,0.41,1013.5,0.6,0,0,0,51.86646
2017-03-20 1:00,108,Seoul,8.6,0.38,1013.2,1,0,0,0,51.06732
2017-03-20 2:00,108,Seoul,8.2,0.43,1013.3,1.2,0,0,0,50.28374
2017-03-20 3:00,108,Seoul,7.5,0.44,1012.4,1.4,0,4,0,49.35
2017-03-20 4:00,108,Seoul,6.8,0.47,1011.8,1.6,0,3,0,48.25104
2017-03-20 5:00,108,Seoul,6.3,0.49,1012.2,2.1,0,8,0,47.45213
2017-03-20 6:00,108,Seoul,6.2,0.43,1012.1,2,0,3,0,47.81234
2017-03-20 7:00,108,Seoul,6,0.46,1011.9,1.6,0,8,0,47.3144
2017-03-20 8:00,108,Seoul,7.8,0.37,1011.7,2.9,0,9,0,50.18414
2017-03-20 9:00,108,Seoul,9.7,0.33,1011.6,2.1,0,9,0,52.60699
2017-03-20 10:00,108,Seoul,11.3,0.32,1011.2,1.5,0,9,0,54.45684
2017-03-20 11:00,108,Seoul,12.6,0.3,1010,2.6,0,10,0,55.9582
2017-03-20 12:00,108,Seoul,13.2,0.3,1009.5,1.6,0,10,0,56.6224
2017-03-20 13:00,108,Seoul,13.7,0.29,1008.7,1.1,0,10,0,57.18327
2017-03-20 14:00,108,Seoul,14.3,0.27,1007.8,0.5,0,10,0,57.84439
2017-03-20 15:00,108,Seoul,15.3,0.25,1006.8,1.1,0,10,0,58.90475
2017-03-20 16:00,108,Seoul,15.2,0.26,1006.1,1.9,0,10,0,58.80648
2017-03-20 17:00,108,Seoul,14.3,0.3,1005.6,2.8,0,10,0,57.8401
2017-03-20 18:00,108,Seoul,13,0.35,1005.4,3.3,0,10,0,56.3295
2017-03-20 19:00,108,Seoul,12.3,0.37,1005.6,3,0,0,0,55.47749
2017-03-20 20:00,108,Seoul,10.2,0.51,1006.1,4.2,0,0,0,52.41898
2017-03-20 21:00,108,Seoul,9,0.53,1005.6,1.5,0,10,0,50.7333
2017-03-20 22:00,108,Seoul,8.7,0.51,1005.2,1.3,0,0,0,50.44663
2017-03-20 23:00,108,Seoul,8.2,0.54,1004.9,1.9,0,0,0,49.60372
2017-03-21 0:00,108,Seoul,7.7,0.6,1004.5,1.9,0,10,0,48.5308
2017-03-21 1:00,108,Seoul,7.2,0.62,1004.2,1.8,0,0,0,47.68536
2017-03-21 2:00,108,Seoul,6.4,0.68,1004,1.5,0,0,0,46.06848
2017-03-21 3:00,108,Seoul,6,0.69,1003.5,1.2,0,7,0,45.3916
2017-03-21 4:00,108,Seoul,5.7,0.71,1003.4,1.4,0,7,0,44.77053
2017-03-21 5:00,108,Seoul,5.2,0.76,1003.5,1.7,0,4,0,43.55648
2017-03-21 6:00,108,Seoul,4.9,0.79,1003.7,1.2,0,2,0,42.80429
2017-03-21 7:00,108,Seoul,4.4,0.81,1003.8,2.1,0,0,0,41.80936
2017-03-21 8:00,108,Seoul,4.4,0.74,1004.3,2.6,0,0,0,42.50544
2017-03-21 9:00,108,Seoul,4.6,0.63,1004.8,6.1,0,0,0,43.88602
2017-03-21 10:00,108,Seoul,5.8,0.52,1005,5.1,0,0,0,46.54784
2017-03-21 11:00,108,Seoul,7.1,0.4,1005.5,4.5,0,0,0,49.1426
2017-03-21 12:00,108,Seoul,8.8,0.39,1005.2,4.8,0,1,0,51.24868
2017-03-21 13:00,108,Seoul,11.1,0.35,1004.7,3.1,0,3,0,54.13215
2017-03-21 14:00,108,Seoul,10.8,0.41,1004.9,4.2,0,7,0,53.56872
2017-03-21 15:00,108,Seoul,11.3,0.38,1005.3,3.7,0,5,0,54.27006
2017-03-21 16:00,108,Seoul,11.1,0.37,1005.1,2.9,0,4,0,54.06593
2017-03-21 17:00,108,Seoul,11.9,0.32,1005,2.7,0,3,0,55.13292
2017-03-21 18:00,108,Seoul,11.7,0.22,1005.7,4.1,0,1,0,55.17926
2017-03-21 19:00,108,Seoul,9.6,0.28,1006.8,5.4,0,0,0,52.73312
2017-03-21 20:00,108,Seoul,8.1,0.33,1007.4,3.7,0,0,0,50.78827
2017-03-21 21:00,108,Seoul,7.3,0.35,1008,4.6,0,0,0,49.73745
2017-03-21 22:00,108,Seoul,6.5,0.36,1009.3,3.1,0,0,0,48.7336
2017-03-21 23:00,108,Seoul,5.7,0.4,1009.4,1.9,0,0,0,47.4542
2017-03-22 0:00,108,Seoul,4.9,0.4,1010.2,3.1,0,0,0,46.4894
2017-03-22 1:00,108,Seoul,4.4,0.41,1009.9,1.9,0,0,0,45.78696
2017-03-22 2:00,108,Seoul,3.9,0.43,1009.6,2.5,0,0,0,44.97023
2017-03-22 3:00,108,Seoul,3.7,0.44,1009.9,1.6,0,0,0,44.61672
2017-03-22 4:00,108,Seoul,2.8,0.48,1010,1.4,0,0,0,43.03456
2017-03-22 5:00,108,Seoul,2.6,0.49,1009.9,1.4,0,0,0,42.66026
2017-03-22 6:00,108,Seoul,2.1,0.51,1010.1,1,0,0,0,41.76829
2017-03-22 7:00,108,Seoul,1.9,0.52,1010.5,1.3,0,4,0,41.38112
2017-03-22 8:00,108,Seoul,3.3,0.42,1010.8,0.7,0,1,0,44.33914
2017-03-22 9:00,108,Seoul,6,0.34,1011.2,1.9,0,2,0,48.3176
2017-03-22 10:00,108,Seoul,8.7,0.33,1011.5,2.9,0,2,0,51.47029
2017-03-22 11:00,108,Seoul,9.7,0.25,1011.2,3.4,0,3,0,52.98275
2017-03-22 12:00,108,Seoul,11,0.2,1010.3,3.3,0,4,0,54.528
2017-03-22 13:00,108,Seoul,12,0.2,1009.8,2.9,0,4,0,55.536
2017-03-22 14:00,108,Seoul,12.7,0.17,1009.1,2.9,0,4,0,56.29341
2017-03-22 15:00,108,Seoul,13.3,0.2,1008.8,3.2,0,5,0,56.8464
2017-03-22 16:00,108,Seoul,13.1,0.23,1008.9,4,0,7,0,56.60487
2017-03-22 17:00,108,Seoul,11.7,0.26,1009.3,4,0,8,0,55.07058
2017-03-22 18:00,108,Seoul,10.1,0.27,1009.9,4.3,0,9,0,53.31973
2017-03-22 19:00,108,Seoul,8.7,0.27,1009.8,3.6,0,0,0,51.81151
2017-03-22 20:00,108,Seoul,8.1,0.27,1010.3,3.5,0,0,0,51.16513
2017-03-22 21:00,108,Seoul,7.6,0.31,1010.6,2.6,0,9,0,50.35544
2017-03-22 22:00,108,Seoul,7.4,0.31,1010.8,2.2,0,0,0,50.13206
2017-03-22 23:00,108,Seoul,7.1,0.32,1010.7,1,0,0,0,49.72428
2017-03-23 0:00,108,Seoul,6.9,0.35,1010.8,0.4,0,9,0,49.27485
2017-03-23 1:00,108,Seoul,6.6,0.39,1010.9,1.6,0,0,0,48.61726
2017-03-23 2:00,108,Seoul,6.2,0.4,1010.8,0.7,0,0,0,48.0572
2017-03-23 3:00,108,Seoul,6.1,0.39,1010.5,1.7,0,9,0,48.01921
2017-03-23 4:00,108,Seoul,6,0.39,1010.1,0.6,0,7,0,47.8996
2017-03-23 5:00,108,Seoul,5.4,0.45,1010.3,0.3,0,7,0,46.6447
2017-03-23 6:00,108,Seoul,5.3,0.47,1010.2,1.1,0,8,0,46.33809
2017-03-23 7:00,108,Seoul,5.2,0.46,1010.2,0.7,0,8,0,46.30208
2017-03-23 8:00,108,Seoul,5.9,0.45,1010.8,1,0,8,0,47.27245
2017-03-23 9:00,108,Seoul,7.8,0.37,1011,0.9,0,9,0,50.18414
2017-03-23 10:00,108,Seoul,9.5,0.32,1010.7,1.9,0,9,0,52.4286
2017-03-23 11:00,108,Seoul,10.3,0.28,1010.5,2.1,0,8,0,53.49416
2017-03-23 12:00,108,Seoul,12.7,0.26,1010.1,3.3,0,7,0,56.13798
2017-03-23 13:00,108,Seoul,13.2,0.24,1009.4,3.5,0,8,0,56.69632
2017-03-23 14:00,108,Seoul,13.8,0.2,1008.5,3.1,0,7,0,57.3504
2017-03-23 15:00,108,Seoul,14.1,0.21,1008,4.3,0,4,0,57.64939
2017-03-23 16:00,108,Seoul,14.1,0.21,1007.4,4.2,0,1,0,57.64939
2017-03-23 17:00,108,Seoul,13.4,0.28,1007.2,4.6,0,1,0,56.86448
2017-03-23 18:00,108,Seoul,12,0.3,1007.5,3.2,0,0,0,55.294
2017-03-23 19:00,108,Seoul,10.1,0.35,1008.3,3.6,0,0,0,52.97565
2017-03-23 20:00,108,Seoul,9.2,0.4,1009.7,3.6,0,0,0,51.6752
2017-03-23 21:00,108,Seoul,8.5,0.38,1010.3,2.9,0,0,0,50.9487
2017-03-23 22:00,108,Seoul,8.3,0.3,1010.5,3.8,0,0,0,51.1981
2017-03-23 23:00,108,Seoul,7.2,0.33,1010.8,2.1,0,0,0,49.76524
2017-03-24 0:00,108,Seoul,6.6,0.34,1010.8,0.9,0,0,0,49.00556
2017-03-24 1:00,108,Seoul,5.8,0.32,1011,0.7,0,0,0,48.25944
